outcome_voted,control_group,treat_civic,treat_hawthorne,treat_self,treat_neighbors,sex,age,g2000,g2002,median_income,p2004,democrat
0,0,1,0,0,0,male,47,1,1,50633,1,0
0,0,1,0,0,0,female,83,1,1,69656,0,0
0,1,0,0,0,0,male,51,1,1,40776,0,0
0,1,0,0,0,0,female,41,0,1,48539,1,0
0,1,0,0,0,0,female,39,1,1,52254,0,0
1,0,0,0,0,1,male,52,1,1,53377,0,0
1,1,0,0,0,0,male,49,1,1,52345,0,0
0,1,0,0,0,0,female,37,1,1,35161,1,0
0,0,0,0,0,1,male,29,1,1,72453,0,0
1,1,0,0,0,0,female,62,1,0,50633,0,0
0,0,1,0,0,0,female,61,1,1,59211,0,0
1,0,0,1,0,0,male,57,1,1,41212,1,0
0,0,0,1,0,0,male,47,1,1,85592,0,0
0,0,0,0,0,1,female,57,1,1,50543,0,0
1,1,0,0,0,0,female,30,1,1,65413,0,0
0,0,0,0,0,1,male,75,1,1,40896,0,0
1,1,0,0,0,0,male,47,1,1,40348,0,0
0,0,1,0,0,0,male,69,1,1,57644,0,1
0,0,1,0,0,0,male,58,1,1,72453,0,0
0,1,0,0,0,0,male,39,1,1,42670,0,1
1,0,0,1,0,0,male,51,1,1,50229,0,0
0,1,0,0,0,0,female,63,1,1,59284,1,0
0,0,0,0,0,1,male,77,1,1,36996,0,1
1,0,0,1,0,0,female,72,1,1,78946,0,0
1,0,1,0,0,0,female,49,1,1,43881,0,0
0,0,0,0,1,0,female,46,1,1,70184,1,0
0,0,0,0,1,0,male,46,1,1,62350,0,0
0,1,0,0,0,0,male,49,1,1,138884,0,0
0,0,0,0,1,0,male,50,1,1,53171,1,0
0,0,0,1,0,0,male,78,1,1,44971,1,0
0,0,0,0,1,0,female,59,1,1,50633,1,0
0,1,0,0,0,0,male,84,1,1,44627,0,0
0,1,0,0,0,0,male,47,1,1,40956,0,0
0,0,0,0,0,1,male,45,1,1,63396,0,0
1,1,0,0,0,0,female,51,1,1,48646,1,0
0,0,0,0,1,0,female,55,1,1,52960,0,0
0,1,0,0,0,0,male,46,1,0,66640,1,0
0,1,0,0,0,0,male,58,1,1,51959,0,0
1,0,1,0,0,0,male,58,1,1,109413,1,0
0,1,0,0,0,0,male,40,1,1,63341,0,1
1,1,0,0,0,0,female,47,1,1,54120,0,0
0,0,0,0,1,0,female,38,1,1,52777,1,0
1,0,0,1,0,0,male,59,1,1,44627,1,1
0,1,0,0,0,0,male,57,1,1,58874,1,1
0,1,0,0,0,0,male,82,1,1,47449,0,0
0,0,1,0,0,0,female,69,1,1,50658,0,0
1,0,0,1,0,0,female,40,1,1,60815,1,0
0,0,0,0,0,1,female,53,1,1,26155,0,0
1,1,0,0,0,0,male,86,1,1,72470,1,0
0,0,0,0,1,0,male,50,0,1,65524,0,0
0,0,0,1,0,0,male,50,1,1,79413,0,0
0,0,0,0,1,0,male,57,1,1,43479,0,0
0,0,0,1,0,0,male,64,1,1,62023,1,0
1,1,0,0,0,0,female,50,1,0,79760,1,0
1,1,0,0,0,0,female,38,1,1,42841,1,0
0,1,0,0,0,0,male,49,1,1,51857,0,0
0,0,0,0,1,0,female,35,1,0,55962,1,0
0,0,0,1,0,0,male,30,1,1,59211,1,0
0,0,0,0,1,0,male,43,1,1,47074,0,0
1,1,0,0,0,0,male,84,1,1,42113,1,1
1,1,0,0,0,0,male,65,1,1,34595,1,0
1,1,0,0,0,0,male,61,1,1,42209,0,0
0,1,0,0,0,0,female,61,0,1,43881,0,1
1,1,0,0,0,0,male,77,1,1,116049,0,0
1,0,0,0,0,1,male,42,0,1,78946,0,0
0,1,0,0,0,0,female,57,1,1,43262,0,0
0,0,0,1,0,0,male,57,1,1,72207,1,0
0,1,0,0,0,0,female,41,1,0,72157,1,0
0,0,0,0,1,0,male,31,0,1,54120,1,0
0,0,1,0,0,0,female,31,0,1,47449,1,0
0,0,0,0,1,0,male,66,1,0,38345,1,0
1,0,0,1,0,0,male,54,1,1,50313,1,0
0,1,0,0,0,0,male,92,1,0,38040,0,0
1,1,0,0,0,0,male,40,1,1,74769,1,0
1,1,0,0,0,0,male,44,1,0,47240,1,0
0,1,0,0,0,0,male,46,1,1,50003,0,0
0,1,0,0,0,0,male,44,1,1,59211,0,0
0,1,0,0,0,0,female,46,0,0,54837,0,0
1,0,0,0,0,1,male,74,1,1,51109,0,0
1,1,0,0,0,0,female,60,1,1,50229,0,0
1,0,1,0,0,0,female,65,1,1,59938,0,0
0,0,0,0,0,1,male,54,1,1,50543,1,0
0,0,0,0,1,0,male,59,1,1,92552,0,0
1,0,0,0,0,1,male,65,1,1,41214,1,0
0,1,0,0,0,0,female,50,1,1,84858,1,0
0,1,0,0,0,0,male,50,0,0,63169,0,0
0,0,1,0,0,0,female,64,1,1,110434,1,0
0,0,0,0,0,1,male,33,1,1,66646,1,0
0,0,1,0,0,0,female,42,1,1,109413,1,0
1,1,0,0,0,0,male,46,1,1,49834,1,0
1,1,0,0,0,0,female,53,1,1,97699,0,0
1,0,0,1,0,0,female,52,1,1,66229,1,0
0,1,0,0,0,0,male,42,1,1,60239,0,0
1,1,0,0,0,0,male,72,1,1,73460,0,0
0,1,0,0,0,0,female,39,1,1,76011,1,1
1,0,0,1,0,0,female,80,1,1,44036,1,0
1,1,0,0,0,0,female,48,1,1,42209,1,0
1,0,0,1,0,0,male,82,1,1,56426,1,0
1,0,0,0,0,1,male,45,1,1,50543,1,0
1,1,0,0,0,0,female,80,1,1,51863,0,0
0,1,0,0,0,0,male,90,1,1,41648,0,0
0,0,1,0,0,0,female,45,1,0,58874,1,0
1,0,0,0,0,1,female,57,1,1,72453,0,1
1,1,0,0,0,0,female,57,1,1,73734,1,0
1,0,0,0,1,0,male,51,1,1,83657,0,0
0,0,0,0,1,0,male,73,0,1,41500,0,0
0,1,0,0,0,0,male,48,1,1,44867,0,0
0,1,0,0,0,0,male,34,1,1,46908,1,0
0,1,0,0,0,0,female,38,0,0,54837,0,0
0,0,0,1,0,0,female,88,1,1,41944,0,1
1,1,0,0,0,0,female,71,1,0,75724,0,0
1,1,0,0,0,0,male,55,1,1,64891,0,0
0,0,1,0,0,0,female,80,1,1,52335,0,1
1,1,0,0,0,0,female,45,1,1,100473,1,0
0,0,0,0,0,1,male,72,1,1,40896,1,0
1,1,0,0,0,0,female,71,1,1,63693,1,0
0,0,0,0,0,1,female,32,1,0,49116,0,0
1,1,0,0,0,0,female,39,1,1,66229,1,0
0,0,0,0,1,0,male,51,1,0,64315,1,0
0,1,0,0,0,0,female,48,1,1,41214,1,0
0,1,0,0,0,0,female,50,1,1,49149,1,0
0,0,1,0,0,0,male,57,1,1,45994,0,0
0,0,0,0,0,1,male,68,1,1,74570,0,1
1,1,0,0,0,0,male,44,1,1,72470,1,0
0,0,1,0,0,0,female,67,1,1,45240,0,0
1,0,0,1,0,0,male,53,1,1,68539,0,0
1,1,0,0,0,0,female,67,1,1,50000,1,0
0,1,0,0,0,0,female,56,1,0,66229,0,0
1,0,0,1,0,0,female,32,1,1,70230,1,0
1,1,0,0,0,0,male,51,1,1,70230,0,0
0,0,0,0,1,0,male,63,1,1,46557,1,0
0,0,1,0,0,0,female,57,1,1,42213,0,0
1,1,0,0,0,0,female,54,1,1,69868,0,0
0,1,0,0,0,0,female,69,1,1,43469,1,0
0,1,0,0,0,0,female,63,1,1,45773,0,0
0,1,0,0,0,0,female,68,1,1,44084,1,0
0,0,0,1,0,0,female,57,1,1,109413,0,0
1,0,1,0,0,0,female,57,1,1,26155,1,0
0,1,0,0,0,0,male,39,0,1,68383,1,0
0,1,0,0,0,0,male,59,1,1,59938,0,0
0,1,0,0,0,0,female,39,1,1,80809,1,1
1,1,0,0,0,0,female,63,1,1,95828,0,0
0,0,0,0,1,0,female,84,1,1,40959,0,0
0,1,0,0,0,0,female,58,1,1,47419,0,0
0,1,0,0,0,0,female,42,1,1,50633,0,0
1,0,1,0,0,0,female,39,1,1,66229,1,0
0,1,0,0,0,0,male,44,1,1,60749,0,0
0,0,0,1,0,0,male,60,1,0,65390,0,0
0,1,0,0,0,0,male,59,1,1,31140,0,0
0,1,0,0,0,0,male,55,1,1,60846,0,0
1,0,0,1,0,0,male,87,0,1,65651,0,0
0,1,0,0,0,0,male,57,1,1,85592,0,0
0,0,0,1,0,0,male,63,0,0,54628,1,0
0,1,0,0,0,0,female,42,1,1,71736,0,1
0,1,0,0,0,0,male,24,0,0,43119,1,0
0,1,0,0,0,0,female,50,1,0,54120,0,0
0,1,0,0,0,0,male,51,1,1,46822,1,0
0,1,0,0,0,0,female,60,1,1,57644,0,0
0,1,0,0,0,0,male,57,1,1,52960,1,0
1,1,0,0,0,0,female,78,1,1,39598,1,0
0,1,0,0,0,0,male,53,1,1,60846,0,0
1,1,0,0,0,0,male,63,1,1,40405,0,0
1,0,1,0,0,0,male,43,1,1,84858,1,1
1,1,0,0,0,0,female,58,1,1,50003,0,1
1,0,0,0,1,0,male,30,1,1,43838,0,0
0,0,1,0,0,0,male,47,1,0,59938,0,0
0,1,0,0,0,0,female,54,1,1,40504,0,0
0,0,0,0,0,1,female,47,1,1,48097,0,0
1,1,0,0,0,0,female,75,1,1,55000,1,1
0,0,0,0,1,0,male,47,1,1,59938,0,0
1,0,0,1,0,0,female,77,1,1,43673,1,0
0,1,0,0,0,0,female,68,1,1,30661,1,0
0,0,0,1,0,0,male,45,1,1,74769,1,0
1,0,0,1,0,0,female,90,1,1,50226,1,1
0,1,0,0,0,0,male,33,1,0,38958,1,0
1,0,0,1,0,0,female,82,1,1,43458,1,0
0,0,0,0,1,0,male,83,1,1,73460,0,0
0,1,0,0,0,0,male,53,1,1,59141,1,1
1,1,0,0,0,0,male,56,1,1,49884,0,0
1,0,0,0,0,1,male,34,1,1,72997,1,1
0,0,0,0,0,1,female,64,1,1,48646,0,0
0,1,0,0,0,0,female,57,0,1,85674,0,0
0,0,0,1,0,0,male,39,1,1,66229,0,0
1,0,0,0,1,0,male,60,1,1,50633,1,0
0,1,0,0,0,0,male,71,1,1,51094,1,0
1,1,0,0,0,0,female,44,1,1,57473,1,0
0,0,0,1,0,0,female,75,1,1,57969,1,0
0,1,0,0,0,0,male,66,1,1,48646,0,0
0,1,0,0,0,0,male,52,1,1,61555,1,0
0,0,0,0,1,0,female,62,1,1,75724,1,0
0,0,0,0,0,1,female,23,0,0,54120,0,0
0,1,0,0,0,0,male,47,1,1,65524,1,0
0,1,0,0,0,0,male,52,1,1,44688,1,0
0,0,0,1,0,0,male,40,1,1,76011,0,1
0,1,0,0,0,0,female,37,1,1,60168,0,0
1,0,0,0,0,1,female,62,1,1,64245,0,0
0,0,0,1,0,0,female,40,1,1,45504,0,0
0,0,1,0,0,0,male,43,1,1,71956,0,0
0,0,0,0,1,0,female,79,1,0,45250,0,0
0,0,1,0,0,0,male,55,1,1,54837,0,0
0,0,0,0,1,0,male,88,1,1,45773,0,0
1,1,0,0,0,0,male,84,1,1,51959,1,0
1,0,0,1,0,0,female,58,1,1,38758,0,0
0,1,0,0,0,0,female,71,1,1,63396,0,1
0,0,0,1,0,0,male,23,0,0,41719,0,1
1,0,0,0,1,0,female,65,1,0,52031,1,0
0,0,0,1,0,0,male,58,1,1,57223,0,0
0,0,0,0,0,1,female,78,1,1,43458,0,0
0,0,0,1,0,0,male,39,1,1,35920,0,0
0,1,0,0,0,0,female,36,1,1,77596,1,0
0,0,0,0,1,0,male,63,1,1,102422,1,0
0,1,0,0,0,0,female,66,1,1,54628,0,0
0,0,0,0,1,0,female,53,1,1,72453,0,0
0,0,1,0,0,0,female,44,1,0,49884,1,0
1,1,0,0,0,0,male,63,1,1,47188,1,0
0,0,0,0,0,1,male,37,1,1,35920,1,0
0,0,0,0,1,0,female,90,1,1,41212,0,1
0,0,0,1,0,0,female,60,1,1,40956,1,1
0,1,0,0,0,0,male,49,1,0,118146,0,0
0,1,0,0,0,0,male,53,1,1,85333,0,0
1,1,0,0,0,0,female,82,1,1,42750,0,0
0,1,0,0,0,0,female,67,1,1,50633,1,0
1,0,0,0,1,0,male,55,0,0,48539,1,0
1,1,0,0,0,0,female,72,0,0,48152,1,0
0,0,0,0,0,1,female,55,1,1,68929,1,0
0,1,0,0,0,0,male,59,1,1,76342,1,0
0,0,0,1,0,0,male,81,1,1,45240,1,0
1,1,0,0,0,0,male,71,1,1,38040,1,1
1,1,0,0,0,0,female,51,1,1,52242,1,1
1,0,0,0,0,1,male,77,1,1,68383,1,0
0,1,0,0,0,0,male,71,1,1,95828,0,0
1,1,0,0,0,0,male,49,1,1,49884,0,0
1,0,0,0,0,1,male,51,1,1,43838,1,1
0,0,0,1,0,0,female,40,0,1,53377,0,0
1,0,0,1,0,0,female,36,1,1,62023,1,0
0,1,0,0,0,0,female,56,1,1,62350,1,1
0,0,1,0,0,0,male,49,1,0,50820,1,0
0,0,0,1,0,0,male,64,1,1,59464,1,0
0,1,0,0,0,0,male,51,1,1,44688,1,0
0,1,0,0,0,0,male,45,1,1,53402,0,0
1,1,0,0,0,0,male,56,1,1,57473,1,0
0,1,0,0,0,0,male,74,1,1,37830,1,0
0,0,0,0,1,0,female,47,1,1,41648,1,0
0,1,0,0,0,0,male,44,1,1,52960,1,0
0,1,0,0,0,0,male,63,1,1,92629,1,1
1,0,0,0,1,0,female,60,1,1,69630,1,0
1,1,0,0,0,0,female,47,1,1,66640,0,0
0,0,1,0,0,0,female,68,1,1,71736,1,1
0,1,0,0,0,0,male,43,1,1,66229,1,0
1,0,1,0,0,0,male,63,0,0,26155,0,0
0,0,1,0,0,0,male,77,1,1,46822,0,0
0,0,1,0,0,0,female,42,1,1,62023,0,0
1,0,0,0,0,1,female,37,1,1,69868,0,0
1,1,0,0,0,0,male,66,1,1,120269,1,0
0,1,0,0,0,0,male,49,1,1,67333,1,0
0,1,0,0,0,0,female,44,1,1,51452,0,0
1,0,0,0,1,0,male,53,1,0,95828,1,0
0,0,0,0,1,0,female,44,1,1,50633,0,0
1,1,0,0,0,0,female,73,1,1,40153,0,0
0,0,1,0,0,0,female,57,0,1,55500,0,1
0,0,0,0,1,0,male,53,1,1,63082,1,1
1,1,0,0,0,0,female,48,0,1,61070,0,0
0,0,0,0,0,1,male,53,1,1,74315,0,0
0,1,0,0,0,0,male,49,1,1,41214,1,0
0,0,1,0,0,0,female,88,1,1,40139,0,0
0,0,0,0,1,0,female,45,1,1,76011,0,0
0,0,0,0,0,1,male,58,1,1,91497,0,0
0,1,0,0,0,0,female,49,1,1,53337,1,1
0,1,0,0,0,0,male,40,1,1,44688,0,0
1,1,0,0,0,0,male,56,1,1,84858,1,0
0,1,0,0,0,0,male,53,1,1,61495,0,0
0,0,0,0,0,1,female,55,0,0,67217,0,1
1,0,0,1,0,0,female,39,1,1,81830,0,0
0,0,0,0,1,0,female,48,1,1,74769,1,0
1,0,0,1,0,0,female,58,1,1,43469,1,1
0,1,0,0,0,0,male,61,1,1,72453,0,0
0,0,0,1,0,0,female,55,1,1,65232,1,0
1,0,1,0,0,0,female,52,1,1,62039,1,0
0,1,0,0,0,0,female,38,0,1,59211,0,0
1,1,0,0,0,0,male,77,1,1,32181,0,0
1,0,0,1,0,0,male,60,1,1,62023,0,0
0,0,0,1,0,0,male,39,1,1,57473,1,0
1,1,0,0,0,0,female,56,1,1,47074,1,0
0,0,0,0,0,1,male,88,1,1,44310,0,0
0,0,1,0,0,0,female,62,1,1,57917,1,0
0,1,0,0,0,0,male,51,1,1,118146,0,0
1,0,0,0,0,1,female,27,0,0,64891,1,1
0,1,0,0,0,0,female,45,1,0,66229,0,0
0,1,0,0,0,0,male,24,0,1,63560,0,0
0,0,0,0,1,0,female,33,1,1,43021,1,1
1,1,0,0,0,0,male,40,1,0,47002,1,0
0,1,0,0,0,0,female,62,0,1,70230,1,0
1,1,0,0,0,0,female,55,1,0,30661,1,0
0,1,0,0,0,0,female,53,1,0,48938,1,0
1,1,0,0,0,0,male,70,1,1,59464,1,1
0,0,0,1,0,0,male,66,1,0,42750,0,0
1,1,0,0,0,0,female,52,1,1,118146,0,1
0,0,0,0,0,1,male,50,1,1,53660,0,0
0,0,0,0,1,0,female,39,1,1,109413,1,0
0,1,0,0,0,0,female,59,1,1,54065,1,0
1,0,0,0,1,0,male,73,1,0,71239,1,0
0,0,1,0,0,0,female,54,1,1,63082,0,0
0,0,0,0,1,0,male,82,1,1,46667,0,0
0,0,0,0,0,1,male,68,1,1,70230,0,0
0,1,0,0,0,0,female,58,1,1,85592,0,0
0,1,0,0,0,0,female,55,1,1,70230,0,0
0,1,0,0,0,0,male,79,1,1,50854,1,0
0,1,0,0,0,0,male,59,1,1,54837,1,0
1,0,0,0,0,1,male,58,1,1,63548,0,0
1,0,0,0,1,0,female,61,1,1,73460,0,0
1,1,0,0,0,0,female,42,1,1,40405,1,0
1,1,0,0,0,0,female,37,1,1,54425,0,1
0,0,0,0,1,0,female,47,1,1,58874,0,0
0,1,0,0,0,0,female,30,1,1,80809,1,0
0,0,0,0,0,1,male,50,1,1,43838,0,0
0,0,1,0,0,0,female,41,1,1,68435,1,0
0,1,0,0,0,0,male,54,1,1,90405,0,0
1,0,0,0,1,0,female,71,1,0,60126,0,0
0,0,0,0,1,0,male,44,1,1,85333,0,0
1,0,1,0,0,0,male,46,1,1,57473,1,0
1,1,0,0,0,0,male,56,1,1,40405,0,0
0,1,0,0,0,0,female,57,0,1,62350,1,0
1,0,0,0,0,1,male,43,0,1,61321,1,1
0,1,0,0,0,0,male,47,1,1,75724,0,0
0,1,0,0,0,0,male,52,1,1,45863,0,0
1,1,0,0,0,0,female,68,1,0,52031,1,0
0,1,0,0,0,0,male,66,1,1,42113,1,0
0,1,0,0,0,0,male,45,1,1,45504,0,0
1,0,1,0,0,0,male,48,1,1,67893,1,0
0,0,0,0,1,0,male,49,1,1,61070,1,0
0,1,0,0,0,0,female,64,1,1,61290,0,1
0,1,0,0,0,0,male,66,1,1,62023,1,0
1,0,0,0,1,0,female,49,1,1,63082,1,0
0,1,0,0,0,0,male,41,1,0,74315,0,0
1,0,1,0,0,0,female,32,1,1,67217,1,0
1,0,1,0,0,0,male,51,1,1,49149,0,0
1,0,0,1,0,0,male,65,1,1,92629,0,0
0,1,0,0,0,0,male,55,1,1,75590,0,0
1,0,0,0,1,0,male,63,1,1,73460,0,0
0,1,0,0,0,0,male,63,1,0,44084,1,0
0,0,0,0,0,1,female,77,1,1,41214,1,1
0,0,0,0,0,1,female,45,1,1,74769,1,0
0,1,0,0,0,0,male,59,1,1,96635,1,0
0,0,1,0,0,0,female,60,1,1,50633,0,0
0,1,0,0,0,0,female,42,1,1,109413,1,0
0,1,0,0,0,0,female,80,1,1,68383,0,0
0,0,0,0,1,0,female,52,0,0,47419,0,1
0,0,0,0,0,1,male,60,1,1,59211,0,0
1,0,1,0,0,0,female,36,1,1,64212,1,0
1,0,1,0,0,0,female,47,1,1,48097,0,0
0,1,0,0,0,0,female,50,1,1,51959,1,0
0,1,0,0,0,0,female,46,1,1,44503,0,0
0,1,0,0,0,0,female,62,1,1,69656,0,0
0,1,0,0,0,0,female,46,1,0,36426,1,1
1,0,0,0,1,0,male,64,1,1,73460,1,0
1,0,0,1,0,0,male,69,1,1,44325,0,0
0,0,0,0,0,1,male,71,1,1,55936,0,0
0,1,0,0,0,0,male,62,1,0,48081,1,0
0,1,0,0,0,0,male,52,0,0,50521,0,1
0,0,0,0,0,1,female,58,1,1,43458,1,0
0,1,0,0,0,0,male,51,1,1,54736,0,0
0,0,1,0,0,0,male,55,1,1,36864,0,0
0,0,0,1,0,0,female,54,1,1,42060,1,0
0,1,0,0,0,0,male,44,1,1,46554,0,0
0,1,0,0,0,0,male,48,1,1,41214,0,0
1,0,0,0,1,0,male,69,1,1,66646,1,0
1,1,0,0,0,0,male,54,1,1,73734,0,0
1,0,0,1,0,0,female,55,1,1,41081,1,0
0,1,0,0,0,0,female,78,1,1,54120,0,0
0,1,0,0,0,0,male,44,1,1,41214,0,0
1,1,0,0,0,0,female,65,1,1,66576,0,0
0,0,0,0,1,0,female,52,1,1,39028,1,0
0,1,0,0,0,0,male,42,1,1,41214,1,0
1,1,0,0,0,0,male,31,1,1,42463,1,0
1,1,0,0,0,0,male,55,1,1,50514,0,1
0,1,0,0,0,0,female,65,0,0,54120,1,1
1,0,0,0,0,1,male,83,1,1,39598,1,0
1,1,0,0,0,0,female,68,1,1,53865,1,0
0,0,0,0,1,0,female,68,1,1,52679,0,0
0,1,0,0,0,0,male,68,1,1,44565,0,0
0,1,0,0,0,0,female,43,1,1,81058,1,0
0,1,0,0,0,0,male,90,1,0,42209,1,0
1,0,1,0,0,0,female,43,1,1,56128,0,0
1,0,0,0,0,1,male,57,1,1,39043,0,1
0,1,0,0,0,0,male,41,1,1,54837,0,0
1,1,0,0,0,0,male,74,1,1,72679,0,0
0,1,0,0,0,0,female,72,1,1,49745,0,1
1,0,1,0,0,0,male,82,1,1,41974,1,0
1,0,0,0,0,1,male,45,1,1,47002,0,0
0,1,0,0,0,0,female,41,0,0,62023,0,0
1,0,0,1,0,0,female,74,1,1,43838,1,0
0,1,0,0,0,0,male,56,1,1,37778,0,0
0,1,0,0,0,0,female,79,1,1,52805,0,0
0,0,0,1,0,0,female,28,0,0,53865,0,1
0,0,0,0,1,0,female,43,1,0,49745,1,0
0,1,0,0,0,0,female,51,1,1,76011,1,0
1,1,0,0,0,0,male,70,1,0,38628,0,0
0,0,0,0,0,1,male,42,1,1,63693,0,0
1,1,0,0,0,0,male,48,1,1,40956,0,0
0,0,0,0,1,0,male,50,1,1,52465,1,0
0,1,0,0,0,0,female,37,1,1,47941,1,0
1,0,0,0,0,1,female,58,1,1,65413,0,0
0,0,0,0,1,0,male,48,1,1,96691,1,0
1,1,0,0,0,0,female,53,0,0,51762,1,0
0,1,0,0,0,0,male,52,1,1,51109,0,0
0,1,0,0,0,0,female,57,1,1,79760,0,0
0,1,0,0,0,0,male,52,1,1,138884,0,0
0,0,0,0,0,1,male,45,1,1,85333,0,0
0,1,0,0,0,0,female,54,1,1,61534,0,0
0,0,1,0,0,0,female,25,0,1,53337,1,0
1,0,0,0,0,1,female,80,1,0,121141,0,0
0,0,0,0,0,1,female,60,1,1,74315,0,1
0,1,0,0,0,0,male,43,1,1,54094,0,0
1,1,0,0,0,0,male,85,1,1,27052,1,0
1,1,0,0,0,0,female,71,1,0,53377,1,0
0,1,0,0,0,0,male,57,1,1,59938,0,0
0,0,0,1,0,0,male,66,1,0,59000,1,0
0,1,0,0,0,0,female,37,1,0,45994,0,0
0,1,0,0,0,0,male,48,1,1,58874,0,0
0,0,0,0,1,0,male,39,1,1,63341,0,0
0,1,0,0,0,0,male,75,1,1,81830,0,0
0,0,0,0,1,0,male,62,1,0,118146,0,0
1,0,0,0,0,1,female,64,1,1,92552,0,0
0,0,0,1,0,0,male,53,1,1,53865,1,0
0,1,0,0,0,0,male,45,1,1,138884,0,0
0,1,0,0,0,0,male,63,1,1,46908,0,1
0,1,0,0,0,0,male,60,0,1,56128,1,0
0,0,0,0,0,1,male,52,1,1,79760,0,0
0,1,0,0,0,0,male,57,1,1,96691,0,0
1,0,0,1,0,0,female,59,1,1,54628,1,1
0,0,0,0,0,1,male,46,1,1,73734,0,0
1,1,0,0,0,0,female,58,1,1,39223,1,0
0,1,0,0,0,0,male,35,0,0,69656,1,0
1,1,0,0,0,0,male,26,1,1,96635,0,0
0,1,0,0,0,0,female,54,1,1,51959,1,0
0,1,0,0,0,0,female,42,1,0,58503,1,0
0,1,0,0,0,0,male,59,1,1,33880,1,0
0,1,0,0,0,0,male,48,1,1,31975,0,0
1,0,1,0,0,0,female,59,1,1,71307,0,1
0,1,0,0,0,0,male,45,1,1,72207,0,0
0,0,0,0,0,1,female,44,1,1,66576,1,0
1,0,1,0,0,0,female,70,1,1,30921,0,0
1,0,0,1,0,0,female,73,1,1,51181,0,0
0,0,0,0,1,0,female,50,1,1,52697,0,0
0,0,0,0,0,1,female,23,0,0,75580,0,1
1,0,1,0,0,0,male,40,1,1,54425,1,0
0,0,1,0,0,0,male,49,1,1,73460,0,0
1,1,0,0,0,0,male,44,1,1,58874,1,0
0,0,0,0,1,0,male,50,0,1,47300,1,0
0,1,0,0,0,0,female,53,0,1,60442,0,0
0,1,0,0,0,0,female,51,1,0,61439,1,1
1,0,0,0,1,0,male,50,1,1,52465,1,0
0,1,0,0,0,0,female,63,1,1,41987,0,0
1,1,0,0,0,0,male,35,1,1,70184,1,0
0,1,0,0,0,0,female,50,1,1,50072,0,0
0,1,0,0,0,0,female,61,1,1,70222,1,0
1,0,1,0,0,0,male,75,1,1,63082,0,0
1,0,1,0,0,0,female,64,1,1,45084,0,1
0,0,0,1,0,0,female,73,1,1,36063,0,0
1,0,0,0,1,0,female,64,1,0,70230,0,1
0,1,0,0,0,0,male,46,1,1,51762,0,0
0,0,1,0,0,0,female,36,1,1,52366,1,0
0,0,0,0,1,0,male,49,1,1,55936,0,0
0,1,0,0,0,0,male,54,1,1,65477,0,0
0,1,0,0,0,0,male,45,1,1,79413,1,0
1,0,0,0,1,0,female,81,0,1,32500,1,1
1,0,0,1,0,0,male,56,0,1,49149,1,1
1,0,0,0,1,0,female,51,1,1,121141,0,0
0,1,0,0,0,0,female,46,1,1,67893,0,0
0,1,0,0,0,0,female,47,0,1,65651,0,0
1,1,0,0,0,0,male,44,1,1,90405,0,0
0,0,1,0,0,0,female,57,1,0,43838,1,0
0,1,0,0,0,0,female,76,1,1,51959,1,0
0,0,1,0,0,0,female,53,1,1,72951,1,1
0,1,0,0,0,0,female,30,1,1,51262,1,0
0,0,1,0,0,0,male,45,1,1,59457,0,0
0,1,0,0,0,0,male,62,1,1,54120,1,0
0,1,0,0,0,0,male,65,1,1,56556,1,1
0,1,0,0,0,0,female,47,1,1,74769,0,0
0,1,0,0,0,0,female,80,1,1,48036,0,1
1,1,0,0,0,0,male,59,1,1,50543,0,0
0,0,1,0,0,0,male,66,1,1,59211,0,0
0,0,0,0,0,1,male,52,1,1,33037,0,0
0,0,0,0,1,0,male,64,1,1,43458,1,0
1,1,0,0,0,0,female,58,1,1,43881,1,0
1,1,0,0,0,0,female,61,1,1,76011,0,0
0,0,1,0,0,0,female,43,1,1,51109,0,0
0,1,0,0,0,0,male,82,1,1,57473,1,0
0,1,0,0,0,0,male,62,1,1,37954,1,0
1,0,0,0,1,0,male,37,1,1,52345,1,0
0,1,0,0,0,0,female,40,1,1,48152,1,0
1,0,0,0,0,1,female,48,1,1,55550,1,0
0,1,0,0,0,0,female,48,1,1,65406,0,0
1,0,0,1,0,0,female,57,1,1,53351,0,1
0,1,0,0,0,0,female,41,1,1,90405,0,1
1,1,0,0,0,0,female,46,1,1,68383,0,0
0,1,0,0,0,0,male,63,1,1,58719,0,0
1,0,1,0,0,0,male,43,1,1,60749,1,0
0,0,0,1,0,0,male,53,1,1,67217,0,0
0,1,0,0,0,0,male,67,1,1,47941,0,0
1,1,0,0,0,0,male,41,1,1,60846,0,0
0,1,0,0,0,0,male,62,1,1,40777,1,0
1,1,0,0,0,0,female,71,1,1,46822,0,1
0,1,0,0,0,0,female,46,1,1,90405,0,0
1,0,0,0,1,0,male,60,1,1,71956,0,0
1,1,0,0,0,0,female,40,1,1,74769,1,0
0,1,0,0,0,0,male,67,0,0,52579,1,1
0,0,0,0,0,1,female,35,1,0,44325,0,0
0,1,0,0,0,0,male,43,1,1,55443,1,0
0,0,0,0,0,1,female,75,1,1,66143,0,0
0,1,0,0,0,0,female,26,1,0,48646,0,0
0,0,0,0,0,1,male,51,1,1,51857,0,0
0,1,0,0,0,0,male,45,1,1,41719,0,0
1,1,0,0,0,0,male,61,1,1,68539,1,0
1,1,0,0,0,0,male,75,1,0,45863,0,0
0,1,0,0,0,0,female,73,1,1,109413,0,0
